Datum,Temperatur,id,Warengruppe,Umsatz,Year,Week,AverageTemp,Temp_vs_Avg
2015-08-06,27.62,1508064.0,4.0,68.14,2015,32,20.30767955801105,Significantly warmer
2015-08-06,27.62,1508065.0,5.0,307.46,2015,32,20.30767955801105,Significantly warmer
2015-08-07,20.0,1508071.0,1.0,161.41,2015,32,20.30767955801105,Normal
2015-08-07,20.0,1508072.0,2.0,663.67,2015,32,20.30767955801105,Normal
2015-08-07,20.0,1508073.0,3.0,323.84,2015,32,20.30767955801105,Normal
2015-08-07,20.0,1508074.0,4.0,67.65,2015,32,20.30767955801105,Normal
2015-08-07,20.0,1508075.0,5.0,328.53,2015,32,20.30767955801105,Normal
2015-08-08,19.12,1508081.0,1.0,257.89,2015,32,20.30767955801105,Slightly colder
2015-08-08,19.12,1508082.0,2.0,708.84,2015,32,20.30767955801105,Slightly colder
2015-08-08,19.12,1508083.0,3.0,341.53,2015,32,20.30767955801105,Slightly colder
2015-08-08,19.12,1508084.0,4.0,72.38,2015,32,20.30767955801105,Slightly colder
2015-08-08,19.12,1508085.0,5.0,419.86,2015,32,20.30767955801105,Slightly colder
2015-08-09,21.0,1508091.0,1.0,99.38,2015,32,20.30767955801105,Slightly warmer
2015-08-09,21.0,1508092.0,2.0,591.67,2015,32,20.30767955801105,Slightly warmer
2015-08-09,21.0,1508093.0,3.0,287.13,2015,32,20.30767955801105,Slightly warmer
2015-08-09,21.0,1508094.0,4.0,128.39,2015,32,20.30767955801105,Slightly warmer
2015-08-09,21.0,1508095.0,5.0,381.3,2015,32,20.30767955801105,Slightly warmer
2015-08-10,22.5,1508101.0,1.0,107.82,2015,33,19.920441988950277,Significantly warmer
2015-08-10,22.5,1508102.0,2.0,594.76,2015,33,19.920441988950277,Significantly warmer
2015-08-10,22.5,1508103.0,3.0,326.18,2015,33,19.920441988950277,Significantly warmer
2015-08-10,22.5,1508104.0,4.0,62.92,2015,33,19.920441988950277,Significantly warmer
2015-08-10,22.5,1508105.0,5.0,310.79,2015,33,19.920441988950277,Significantly warmer
2015-08-11,22.12,1508111.0,1.0,111.72,2015,33,19.920441988950277,Significantly warmer
2015-08-11,22.12,1508112.0,2.0,544.02,2015,33,19.920441988950277,Significantly warmer
2015-08-11,22.12,1508113.0,3.0,281.81,2015,33,19.920441988950277,Significantly warmer
2015-08-11,22.12,1508114.0,4.0,91.87,2015,33,19.920441988950277,Significantly warmer
2015-08-11,22.12,1508115.0,5.0,270.36,2015,33,19.920441988950277,Significantly warmer
2015-08-12,19.12,1508121.0,1.0,105.91,2015,33,19.920441988950277,Slightly colder
2015-08-12,19.12,1508122.0,2.0,545.02,2015,33,19.920441988950277,Slightly colder
2015-08-12,19.12,1508123.0,3.0,253.32,2015,33,19.920441988950277,Slightly colder
2015-08-12,19.12,1508124.0,4.0,142.97,2015,33,19.920441988950277,Slightly colder
2015-08-12,19.12,1508125.0,5.0,376.98,2015,33,19.920441988950277,Slightly colder
2015-08-13,20.75,1508131.0,1.0,130.03,2015,33,19.920441988950277,Slightly warmer
2015-08-13,20.75,1508132.0,2.0,583.36,2015,33,19.920441988950277,Slightly warmer
2015-08-13,20.75,1508133.0,3.0,276.6,2015,33,19.920441988950277,Slightly warmer
2015-08-13,20.75,1508134.0,4.0,75.4,2015,33,19.920441988950277,Slightly warmer
2015-08-13,20.75,1508135.0,5.0,325.87,2015,33,19.920441988950277,Slightly warmer
2015-08-14,24.0,1508141.0,1.0,136.49,2015,33,19.920441988950277,Significantly warmer
2015-08-14,24.0,1508142.0,2.0,554.67,2015,33,19.920441988950277,Significantly warmer
2015-08-14,24.0,1508143.0,3.0,265.26,2015,33,19.920441988950277,Significantly warmer
2015-08-14,24.0,1508144.0,4.0,149.0,2015,33,19.920441988950277,Significantly warmer
2015-08-14,24.0,1508145.0,5.0,302.29,2015,33,19.920441988950277,Significantly warmer
2015-08-15,20.88,1508151.0,1.0,143.9,2015,33,19.920441988950277,Slightly warmer
2015-08-15,20.88,1508152.0,2.0,663.4,2015,33,19.920441988950277,Slightly warmer
2015-08-15,20.88,1508153.0,3.0,275.13,2015,33,19.920441988950277,Slightly warmer
2015-08-15,20.88,1508154.0,4.0,107.24,2015,33,19.920441988950277,Slightly warmer
2015-08-15,20.88,1508155.0,5.0,400.83,2015,33,19.920441988950277,Slightly warmer
2015-08-16,21.5,1508161.0,1.0,70.38,2015,33,19.920441988950277,Slightly warmer
2015-08-16,21.5,1508162.0,2.0,590.49,2015,33,19.920441988950277,Slightly warmer
2015-08-16,21.5,1508163.0,3.0,272.44,2015,33,19.920441988950277,Slightly warmer
2015-08-16,21.5,1508164.0,4.0,146.71,2015,33,19.920441988950277,Slightly warmer
2015-08-16,21.5,1508165.0,5.0,295.76,2015,33,19.920441988950277,Slightly warmer
2015-08-17,19.38,1508171.0,1.0,131.24,2015,34,19.8505291005291,Normal
2015-08-17,19.38,1508172.0,2.0,450.92,2015,34,19.8505291005291,Normal
2015-08-17,19.38,1508173.0,3.0,225.82,2015,34,19.8505291005291,Normal
2015-08-17,19.38,1508174.0,4.0,92.86,2015,34,19.8505291005291,Normal
2015-08-17,19.38,1508175.0,5.0,326.24,2015,34,19.8505291005291,Normal
2015-08-18,19.25,1508181.0,1.0,150.33,2015,34,19.8505291005291,Slightly colder
2015-08-18,19.25,1508182.0,2.0,523.45,2015,34,19.8505291005291,Slightly colder
2015-08-18,19.25,1508183.0,3.0,213.54,2015,34,19.8505291005291,Slightly colder
2015-08-18,19.25,1508184.0,4.0,85.43,2015,34,19.8505291005291,Slightly colder
2015-08-18,19.25,1508185.0,5.0,322.84,2015,34,19.8505291005291,Slightly colder
2015-08-19,19.62,1508191.0,1.0,114.34,2015,34,19.8505291005291,Normal
2015-08-19,19.62,1508192.0,2.0,490.67,2015,34,19.8505291005291,Normal
2015-08-19,19.62,1508193.0,3.0,253.36,2015,34,19.8505291005291,Normal
2015-08-19,19.62,1508194.0,4.0,90.68,2015,34,19.8505291005291,Normal
2015-08-19,19.62,1508195.0,5.0,320.01,2015,34,19.8505291005291,Normal
2015-08-20,20.38,1508201.0,1.0,136.55,2015,34,19.8505291005291,Slightly warmer
2015-08-20,20.38,1508202.0,2.0,504.08,2015,34,19.8505291005291,Slightly warmer
2015-08-20,20.38,1508203.0,3.0,238.02,2015,34,19.8505291005291,Slightly warmer
2015-08-20,20.38,1508204.0,4.0,65.96,2015,34,19.8505291005291,Slightly warmer
2015-08-20,20.38,1508205.0,5.0,336.15,2015,34,19.8505291005291,Slightly warmer
2015-08-21,22.88,1508211.0,1.0,111.54,2015,34,19.8505291005291,Significantly warmer
2015-08-21,22.88,1508212.0,2.0,544.02,2015,34,19.8505291005291,Significantly warmer
2015-08-21,22.88,1508213.0,3.0,279.31,2015,34,19.8505291005291,Significantly warmer
2015-08-21,22.88,1508214.0,4.0,97.98,2015,34,19.8505291005291,Significantly warmer
2015-08-21,22.88,1508215.0,5.0,343.65,2015,34,19.8505291005291,Significantly warmer
2015-08-22,23.5,1508221.0,1.0,192.31,2015,34,19.8505291005291,Significantly warmer
2015-08-22,23.5,1508222.0,2.0,702.93,2015,34,19.8505291005291,Significantly warmer
2015-08-22,23.5,1508223.0,3.0,323.67,2015,34,19.8505291005291,Significantly warmer
2015-08-22,23.5,1508224.0,4.0,83.04,2015,34,19.8505291005291,Significantly warmer
2015-08-22,23.5,1508225.0,5.0,356.46,2015,34,19.8505291005291,Significantly warmer
2015-08-23,21.62,1508231.0,1.0,69.24,2015,34,19.8505291005291,Slightly warmer
2015-08-23,21.62,1508232.0,2.0,649.69,2015,34,19.8505291005291,Slightly warmer
2015-08-23,21.62,1508233.0,3.0,251.9,2015,34,19.8505291005291,Slightly warmer
2015-08-23,21.62,1508234.0,4.0,148.11,2015,34,19.8505291005291,Slightly warmer
2015-08-23,21.62,1508235.0,5.0,406.29,2015,34,19.8505291005291,Slightly warmer
2015-08-24,20.75,1508241.0,1.0,133.26,2015,35,19.112645502645503,Slightly warmer
2015-08-24,20.75,1508242.0,2.0,452.01,2015,35,19.112645502645503,Slightly warmer
2015-08-24,20.75,1508243.0,3.0,190.51,2015,35,19.112645502645503,Slightly warmer
2015-08-24,20.75,1508244.0,4.0,103.71,2015,35,19.112645502645503,Slightly warmer
2015-08-24,20.75,1508245.0,5.0,287.38,2015,35,19.112645502645503,Slightly warmer
2015-08-25,17.75,1508251.0,1.0,117.12,2015,35,19.112645502645503,Slightly colder
2015-08-25,17.75,1508252.0,2.0,470.21,2015,35,19.112645502645503,Slightly colder
2015-08-25,17.75,1508253.0,3.0,229.97,2015,35,19.112645502645503,Slightly colder
2015-08-25,17.75,1508254.0,4.0,95.88,2015,35,19.112645502645503,Slightly colder
2015-08-25,17.75,1508255.0,5.0,324.42,2015,35,19.112645502645503,Slightly colder
2015-08-26,22.12,1508261.0,1.0,91.62,2015,35,19.112645502645503,Significantly warmer
2015-08-26,22.12,1508262.0,2.0,455.61,2015,35,19.112645502645503,Significantly warmer
2015-08-26,22.12,1508263.0,3.0,201.99,2015,35,19.112645502645503,Significantly warmer
2015-08-26,22.12,1508264.0,4.0,74.96,2015,35,19.112645502645503,Significantly warmer
2015-08-26,22.12,1508265.0,5.0,318.97,2015,35,19.112645502645503,Significantly warmer
2015-08-27,18.12,1508271.0,1.0,141.91,2015,35,19.112645502645503,Slightly colder
2015-08-27,18.12,1508272.0,2.0,413.89,2015,35,19.112645502645503,Slightly colder
2015-08-27,18.12,1508273.0,3.0,189.08,2015,35,19.112645502645503,Slightly colder
2015-08-27,18.12,1508274.0,4.0,76.48,2015,35,19.112645502645503,Slightly colder
2015-08-27,18.12,1508275.0,5.0,302.49,2015,35,19.112645502645503,Slightly colder
2015-08-28,19.62,1508281.0,1.0,139.29,2015,35,19.112645502645503,Slightly warmer
2015-08-28,19.62,1508282.0,2.0,476.4,2015,35,19.112645502645503,Slightly warmer
2015-08-28,19.62,1508283.0,3.0,220.36,2015,35,19.112645502645503,Slightly warmer
2015-08-28,19.62,1508284.0,4.0,72.79,2015,35,19.112645502645503,Slightly warmer
2015-08-28,19.62,1508285.0,5.0,328.77,2015,35,19.112645502645503,Slightly warmer
2015-08-29,20.12,1508291.0,1.0,126.14,2015,35,19.112645502645503,Slightly warmer
2015-08-29,20.12,1508292.0,2.0,564.05,2015,35,19.112645502645503,Slightly warmer
2015-08-29,20.12,1508293.0,3.0,260.19,2015,35,19.112645502645503,Slightly warmer
2015-08-29,20.12,1508294.0,4.0,79.91,2015,35,19.112645502645503,Slightly warmer
2015-08-29,20.12,1508295.0,5.0,293.46,2015,35,19.112645502645503,Slightly warmer
2015-08-30,19.38,1508301.0,1.0,106.28,2015,35,19.112645502645503,Normal
2015-08-30,19.38,1508302.0,2.0,539.74,2015,35,19.112645502645503,Normal
2015-08-30,19.38,1508303.0,3.0,241.28,2015,35,19.112645502645503,Normal
2015-08-30,19.38,1508304.0,4.0,118.13,2015,35,19.112645502645503,Normal
2015-08-30,19.38,1508305.0,5.0,317.86,2015,35,19.112645502645503,Normal
2015-08-31,21.88,1508311.0,1.0,161.45,2015,36,19.477043010752688,Significantly warmer
2015-08-31,21.88,1508312.0,2.0,393.62,2015,36,19.477043010752688,Significantly warmer
2015-08-31,21.88,1508313.0,3.0,189.28,2015,36,19.477043010752688,Significantly warmer
2015-08-31,21.88,1508314.0,4.0,89.42,2015,36,19.477043010752688,Significantly warmer
2015-08-31,21.88,1508315.0,5.0,196.31,2015,36,19.477043010752688,Significantly warmer
2015-09-01,17.62,1509011.0,1.0,119.89,2015,36,19.477043010752688,Slightly colder
2015-09-01,17.62,1509012.0,2.0,341.59,2015,36,19.477043010752688,Slightly colder
2015-09-01,17.62,1509013.0,3.0,156.5,2015,36,19.477043010752688,Slightly colder
2015-09-01,17.62,1509014.0,4.0,119.81,2015,36,19.477043010752688,Slightly colder
2015-09-01,17.62,1509015.0,5.0,296.01,2015,36,19.477043010752688,Slightly colder
2015-09-02,17.0,1509021.0,1.0,83.74,2015,36,19.477043010752688,Significantly colder
2015-09-02,17.0,1509022.0,2.0,343.53,2015,36,19.477043010752688,Significantly colder
2015-09-02,17.0,1509023.0,3.0,178.04,2015,36,19.477043010752688,Significantly colder
2015-09-02,17.0,1509024.0,4.0,50.58,2015,36,19.477043010752688,Significantly colder
2015-09-02,17.0,1509025.0,5.0,287.1,2015,36,19.477043010752688,Significantly colder
2015-09-03,17.75,1509031.0,1.0,114.38,2015,36,19.477043010752688,Slightly colder
2015-09-03,17.75,1509032.0,2.0,364.25,2015,36,19.477043010752688,Slightly colder
2015-09-03,17.75,1509033.0,3.0,182.59,2015,36,19.477043010752688,Slightly colder
2015-09-03,17.75,1509034.0,4.0,78.48,2015,36,19.477043010752688,Slightly colder
2015-09-03,17.75,1509035.0,5.0,256.83,2015,36,19.477043010752688,Slightly colder
2015-09-04,15.62,1509041.0,1.0,143.92,2015,36,19.477043010752688,Significantly colder
2015-09-04,15.62,1509042.0,2.0,348.17,2015,36,19.477043010752688,Significantly colder
2015-09-04,15.62,1509043.0,3.0,171.84,2015,36,19.477043010752688,Significantly colder
2015-09-04,15.62,1509044.0,4.0,86.62,2015,36,19.477043010752688,Significantly colder
2015-09-04,15.62,1509045.0,5.0,331.59,2015,36,19.477043010752688,Significantly colder
2015-09-05,14.12,1509051.0,1.0,156.96,2015,36,19.477043010752688,Significantly colder
2015-09-05,14.12,1509052.0,2.0,489.49,2015,36,19.477043010752688,Significantly colder
2015-09-05,14.12,1509053.0,3.0,222.91,2015,36,19.477043010752688,Significantly colder
2015-09-05,14.12,1509054.0,4.0,72.06,2015,36,19.477043010752688,Significantly colder
2015-09-05,14.12,1509055.0,5.0,422.51,2015,36,19.477043010752688,Significantly colder
2015-09-06,17.0,1509061.0,1.0,82.71,2015,36,19.477043010752688,Significantly colder
2015-09-06,17.0,1509062.0,2.0,502.45,2015,36,19.477043010752688,Significantly colder
2015-09-06,17.0,1509063.0,3.0,165.93,2015,36,19.477043010752688,Significantly colder
2015-09-06,17.0,1509064.0,4.0,97.43,2015,36,19.477043010752688,Significantly colder
2015-09-06,17.0,1509065.0,5.0,306.13,2015,36,19.477043010752688,Significantly colder
2015-09-07,17.25,1509071.0,1.0,153.01,2015,37,17.447688172043012,Normal
2015-09-07,17.25,1509072.0,2.0,394.64,2015,37,17.447688172043012,Normal
2015-09-07,17.25,1509073.0,3.0,162.2,2015,37,17.447688172043012,Normal
2015-09-07,17.25,1509074.0,4.0,86.53,2015,37,17.447688172043012,Normal
2015-09-07,17.25,1509075.0,5.0,259.61,2015,37,17.447688172043012,Normal
2015-09-08,17.5,1509081.0,1.0,101.97,2015,37,17.447688172043012,Normal
2015-09-08,17.5,1509082.0,2.0,351.13,2015,37,17.447688172043012,Normal
2015-09-08,17.5,1509083.0,3.0,137.0,2015,37,17.447688172043012,Normal
2015-09-08,17.5,1509084.0,4.0,61.86,2015,37,17.447688172043012,Normal
2015-09-08,17.5,1509085.0,5.0,290.37,2015,37,17.447688172043012,Normal
2015-09-09,16.88,1509091.0,1.0,85.97,2015,37,17.447688172043012,Slightly colder
2015-09-09,16.88,1509092.0,2.0,376.93,2015,37,17.447688172043012,Slightly colder
2015-09-09,16.88,1509093.0,3.0,145.44,2015,37,17.447688172043012,Slightly colder
2015-09-09,16.88,1509094.0,4.0,55.83,2015,37,17.447688172043012,Slightly colder
2015-09-09,16.88,1509095.0,5.0,283.21,2015,37,17.447688172043012,Slightly colder
2015-09-10,17.62,1509101.0,1.0,117.41,2015,37,17.447688172043012,Normal
2015-09-10,17.62,1509102.0,2.0,389.61,2015,37,17.447688172043012,Normal
2015-09-10,17.62,1509103.0,3.0,160.14,2015,37,17.447688172043012,Normal
2015-09-10,17.62,1509104.0,4.0,65.34,2015,37,17.447688172043012,Normal
2015-09-10,17.62,1509105.0,5.0,268.22,2015,37,17.447688172043012,Normal
2015-09-11,15.0,1509111.0,1.0,104.97,2015,37,17.447688172043012,Significantly colder
2015-09-11,15.0,1509112.0,2.0,370.83,2015,37,17.447688172043012,Significantly colder
2015-09-11,15.0,1509113.0,3.0,117.69,2015,37,17.447688172043012,Significantly colder
2015-09-11,15.0,1509114.0,4.0,77.6,2015,37,17.447688172043012,Significantly colder
2015-09-11,15.0,1509115.0,5.0,313.18,2015,37,17.447688172043012,Significantly colder
2015-09-12,18.5,1509121.0,1.0,133.72,2015,37,17.447688172043012,Slightly warmer
2015-09-12,18.5,1509122.0,2.0,535.74,2015,37,17.447688172043012,Slightly warmer
2015-09-12,18.5,1509123.0,3.0,256.25,2015,37,17.447688172043012,Slightly warmer
2015-09-12,18.5,1509124.0,4.0,97.39,2015,37,17.447688172043012,Slightly warmer
2015-09-12,18.5,1509125.0,5.0,291.38,2015,37,17.447688172043012,Slightly warmer
2015-09-13,18.5,1509131.0,1.0,103.75,2015,37,17.447688172043012,Slightly warmer
2015-09-13,18.5,1509132.0,2.0,500.25,2015,37,17.447688172043012,Slightly warmer
2015-09-13,18.5,1509133.0,3.0,180.68,2015,37,17.447688172043012,Slightly warmer
2015-09-13,18.5,1509134.0,4.0,82.15,2015,37,17.447688172043012,Slightly warmer
2015-09-13,18.5,1509135.0,5.0,317.03,2015,37,17.447688172043012,Slightly warmer
2015-09-14,17.62,1509141.0,1.0,133.51,2015,38,16.62318918918919,Slightly warmer
2015-09-14,17.62,1509142.0,2.0,344.44,2015,38,16.62318918918919,Slightly warmer
2015-09-14,17.62,1509143.0,3.0,114.52,2015,38,16.62318918918919,Slightly warmer
2015-09-14,17.62,1509144.0,4.0,112.73,2015,38,16.62318918918919,Slightly warmer
2015-09-14,17.62,1509145.0,5.0,268.55,2015,38,16.62318918918919,Slightly warmer
2015-09-15,13.88,1509151.0,1.0,139.4,2015,38,16.62318918918919,Significantly colder
2015-09-15,13.88,1509152.0,2.0,393.95,2015,38,16.62318918918919,Significantly colder
2015-09-15,13.88,1509153.0,3.0,104.02,2015,38,16.62318918918919,Significantly colder
2015-09-15,13.88,1509154.0,4.0,75.44,2015,38,16.62318918918919,Significantly colder
2015-09-15,13.88,1509155.0,5.0,273.98,2015,38,16.62318918918919,Significantly colder
2015-09-16,15.25,1509161.0,1.0,133.69,2015,38,16.62318918918919,Slightly colder
2015-09-16,15.25,1509162.0,2.0,319.88,2015,38,16.62318918918919,Slightly colder
2015-09-16,15.25,1509163.0,3.0,139.31,2015,38,16.62318918918919,Slightly colder
2015-09-16,15.25,1509164.0,4.0,87.54,2015,38,16.62318918918919,Slightly colder
2015-09-16,15.25,1509165.0,5.0,289.26,2015,38,16.62318918918919,Slightly colder
2015-09-17,18.0,1509171.0,1.0,110.51,2015,38,16.62318918918919,Slightly warmer
2015-09-17,18.0,1509172.0,2.0,339.29,2015,38,16.62318918918919,Slightly warmer
2015-09-17,18.0,1509173.0,3.0,126.86,2015,38,16.62318918918919,Slightly warmer
2015-09-17,18.0,1509174.0,4.0,84.54,2015,38,16.62318918918919,Slightly warmer
2015-09-17,18.0,1509175.0,5.0,244.38,2015,38,16.62318918918919,Slightly warmer
2015-09-18,17.25,1509181.0,1.0,142.73,2015,38,16.62318918918919,Slightly warmer
2015-09-18,17.25,1509182.0,2.0,352.79,2015,38,16.62318918918919,Slightly warmer
2015-09-18,17.25,1509183.0,3.0,130.19,2015,38,16.62318918918919,Slightly warmer
2015-09-18,17.25,1509184.0,4.0,82.74,2015,38,16.62318918918919,Slightly warmer
2015-09-18,17.25,1509185.0,5.0,320.35,2015,38,16.62318918918919,Slightly warmer
2015-09-19,15.25,1509191.0,1.0,130.81,2015,38,16.62318918918919,Slightly colder
2015-09-19,15.25,1509192.0,2.0,489.26,2015,38,16.62318918918919,Slightly colder
2015-09-19,15.25,1509193.0,3.0,166.13,2015,38,16.62318918918919,Slightly colder
2015-09-19,15.25,1509194.0,4.0,76.98,2015,38,16.62318918918919,Slightly colder
2015-09-19,15.25,1509195.0,5.0,428.87,2015,38,16.62318918918919,Slightly colder
2015-09-20,15.62,1509201.0,1.0,78.98,2015,38,16.62318918918919,Slightly colder
2015-09-20,15.62,1509202.0,2.0,513.53,2015,38,16.62318918918919,Slightly colder
2015-09-20,15.62,1509203.0,3.0,163.75,2015,38,16.62318918918919,Slightly colder
2015-09-20,15.62,1509204.0,4.0,135.07,2015,38,16.62318918918919,Slightly colder
2015-09-20,15.62,1509205.0,5.0,312.29,2015,38,16.62318918918919,Slightly colder
2015-09-21,13.38,1509211.0,1.0,121.13,2015,39,15.464361702127661,Significantly colder
2015-09-21,13.38,1509212.0,2.0,342.0,2015,39,15.464361702127661,Significantly colder
2015-09-21,13.38,1509213.0,3.0,115.8,2015,39,15.464361702127661,Significantly colder
2015-09-21,13.38,1509214.0,4.0,97.69,2015,39,15.464361702127661,Significantly colder
2015-09-21,13.38,1509215.0,5.0,253.44,2015,39,15.464361702127661,Significantly colder
2015-09-22,14.25,1509221.0,1.0,95.76,2015,39,15.464361702127661,Slightly colder
2015-09-22,14.25,1509222.0,2.0,341.95,2015,39,15.464361702127661,Slightly colder
2015-09-22,14.25,1509223.0,3.0,125.43,2015,39,15.464361702127661,Slightly colder
2015-09-22,14.25,1509224.0,4.0,69.02,2015,39,15.464361702127661,Slightly colder
2015-09-22,14.25,1509225.0,5.0,203.37,2015,39,15.464361702127661,Slightly colder
2015-09-23,14.0,1509231.0,1.0,113.99,2015,39,15.464361702127661,Slightly colder
2015-09-23,14.0,1509232.0,2.0,330.66,2015,39,15.464361702127661,Slightly colder
2015-09-23,14.0,1509233.0,3.0,114.69,2015,39,15.464361702127661,Slightly colder
2015-09-23,14.0,1509234.0,4.0,70.02,2015,39,15.464361702127661,Slightly colder
2015-09-23,14.0,1509235.0,5.0,275.54,2015,39,15.464361702127661,Slightly colder
2015-09-24,16.0,1509241.0,1.0,114.43,2015,39,15.464361702127661,Slightly warmer
2015-09-24,16.0,1509242.0,2.0,331.5,2015,39,15.464361702127661,Slightly warmer
2015-09-24,16.0,1509243.0,3.0,111.82,2015,39,15.464361702127661,Slightly warmer
2015-09-24,16.0,1509244.0,4.0,80.77,2015,39,15.464361702127661,Slightly warmer
2015-09-24,16.0,1509245.0,5.0,213.81,2015,39,15.464361702127661,Slightly warmer
2015-09-25,14.88,1509251.0,1.0,106.3,2015,39,15.464361702127661,Slightly colder
2015-09-25,14.88,1509252.0,2.0,345.48,2015,39,15.464361702127661,Slightly colder
2015-09-25,14.88,1509253.0,3.0,100.19,2015,39,15.464361702127661,Slightly colder
2015-09-25,14.88,1509254.0,4.0,60.67,2015,39,15.464361702127661,Slightly colder
2015-09-25,14.88,1509255.0,5.0,278.03,2015,39,15.464361702127661,Slightly colder
2015-09-26,15.25,1509261.0,1.0,157.87,2015,39,15.464361702127661,Normal
2015-09-26,15.25,1509262.0,2.0,516.87,2015,39,15.464361702127661,Normal
2015-09-26,15.25,1509263.0,3.0,167.26,2015,39,15.464361702127661,Normal
2015-09-26,15.25,1509264.0,4.0,71.13,2015,39,15.464361702127661,Normal
2015-09-26,15.25,1509265.0,5.0,259.48,2015,39,15.464361702127661,Normal
2015-09-27,15.25,1509271.0,1.0,68.65,2015,39,15.464361702127661,Normal
2015-09-27,15.25,1509272.0,2.0,474.08,2015,39,15.464361702127661,Normal
2015-09-27,15.25,1509273.0,3.0,190.35,2015,39,15.464361702127661,Normal
2015-09-27,15.25,1509274.0,4.0,111.59,2015,39,15.464361702127661,Normal
2015-09-27,15.25,1509275.0,5.0,282.79,2015,39,15.464361702127661,Normal
2015-09-28,14.62,1509281.0,1.0,110.38,2015,40,14.203107344632768,Normal
2015-09-28,14.62,1509282.0,2.0,337.13,2015,40,14.203107344632768,Normal
2015-09-28,14.62,1509283.0,3.0,119.04,2015,40,14.203107344632768,Normal
2015-09-28,14.62,1509284.0,4.0,68.13,2015,40,14.203107344632768,Normal
2015-09-28,14.62,1509285.0,5.0,248.78,2015,40,14.203107344632768,Normal
2015-09-29,15.62,1509291.0,1.0,107.17,2015,40,14.203107344632768,Slightly warmer
2015-09-29,15.62,1509292.0,2.0,331.73,2015,40,14.203107344632768,Slightly warmer
2015-09-29,15.62,1509293.0,3.0,113.55,2015,40,14.203107344632768,Slightly warmer
2015-09-29,15.62,1509294.0,4.0,81.11,2015,40,14.203107344632768,Slightly warmer
2015-09-29,15.62,1509295.0,5.0,243.89,2015,40,14.203107344632768,Slightly warmer
2015-09-30,15.38,1509301.0,1.0,115.17,2015,40,14.203107344632768,Slightly warmer
2015-09-30,15.38,1509302.0,2.0,314.14,2015,40,14.203107344632768,Slightly warmer
2015-09-30,15.38,1509303.0,3.0,112.43,2015,40,14.203107344632768,Slightly warmer
2015-09-30,15.38,1509304.0,4.0,100.38,2015,40,14.203107344632768,Slightly warmer
2015-09-30,15.38,1509305.0,5.0,237.22,2015,40,14.203107344632768,Slightly warmer
2015-10-01,14.75,1510011.0,1.0,111.74,2015,40,14.203107344632768,Slightly warmer
2015-10-01,14.75,1510012.0,2.0,335.05,2015,40,14.203107344632768,Slightly warmer
2015-10-01,14.75,1510013.0,3.0,112.89,2015,40,14.203107344632768,Slightly warmer
2015-10-01,14.75,1510014.0,4.0,61.28,2015,40,14.203107344632768,Slightly warmer
2015-10-01,14.75,1510015.0,5.0,222.95,2015,40,14.203107344632768,Slightly warmer
2015-10-02,15.38,1510021.0,1.0,135.23,2015,40,14.203107344632768,Slightly warmer
2015-10-02,15.38,1510022.0,2.0,354.78,2015,40,14.203107344632768,Slightly warmer
2015-10-02,15.38,1510023.0,3.0,106.54,2015,40,14.203107344632768,Slightly warmer
2015-10-02,15.38,1510024.0,4.0,76.8,2015,40,14.203107344632768,Slightly warmer
2015-10-02,15.38,1510025.0,5.0,240.12,2015,40,14.203107344632768,Slightly warmer
2015-10-03,14.38,1510031.0,1.0,59.61,2015,40,14.203107344632768,Normal
2015-10-03,14.38,1510032.0,2.0,473.95,2015,40,14.203107344632768,Normal
2015-10-03,14.38,1510033.0,3.0,186.55,2015,40,14.203107344632768,Normal
2015-10-03,14.38,1510034.0,4.0,85.65,2015,40,14.203107344632768,Normal
2015-10-03,14.38,1510035.0,5.0,295.85,2015,40,14.203107344632768,Normal
2015-10-04,15.62,1510041.0,1.0,56.11,2015,40,14.203107344632768,Slightly warmer
2015-10-04,15.62,1510042.0,2.0,523.2,2015,40,14.203107344632768,Slightly warmer
2015-10-04,15.62,1510043.0,3.0,182.18,2015,40,14.203107344632768,Slightly warmer
2015-10-04,15.62,1510044.0,4.0,105.5,2015,40,14.203107344632768,Slightly warmer
2015-10-04,15.62,1510045.0,5.0,315.6,2015,40,14.203107344632768,Slightly warmer
2015-10-05,16.5,1510051.0,1.0,160.73,2015,41,13.285054347826087,Significantly warmer
2015-10-05,16.5,1510052.0,2.0,377.27,2015,41,13.285054347826087,Significantly warmer
2015-10-05,16.5,1510053.0,3.0,139.51,2015,41,13.285054347826087,Significantly warmer
2015-10-05,16.5,1510054.0,4.0,65.73,2015,41,13.285054347826087,Significantly warmer
2015-10-05,16.5,1510055.0,5.0,327.12,2015,41,13.285054347826087,Significantly warmer
2015-10-06,14.88,1510061.0,1.0,174.3,2015,41,13.285054347826087,Slightly warmer
2015-10-06,14.88,1510062.0,2.0,354.96,2015,41,13.285054347826087,Slightly warmer
2015-10-06,14.88,1510063.0,3.0,191.05,2015,41,13.285054347826087,Slightly warmer
2015-10-06,14.88,1510064.0,4.0,48.52,2015,41,13.285054347826087,Slightly warmer
2015-10-06,14.88,1510065.0,5.0,262.1,2015,41,13.285054347826087,Slightly warmer
2015-10-07,13.0,1510071.0,1.0,162.82,2015,41,13.285054347826087,Normal
2015-10-07,13.0,1510072.0,2.0,360.31,2015,41,13.285054347826087,Normal
2015-10-07,13.0,1510073.0,3.0,142.58,2015,41,13.285054347826087,Normal
