Datum,Weekday,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche,AverageTemp,Temp_Deviation,Temp_vs_Avg
2016-02-05,Friday,7.0,4.5,10,61.0,1602052.0,Brötchen,287.8,,2.5624867724867726,1.9375132275132274,Slightly warmer
2016-02-05,Friday,7.0,4.5,10,61.0,1602053.0,Croissant,80.81,,2.5624867724867726,1.9375132275132274,Slightly warmer
2016-02-05,Friday,7.0,4.5,10,61.0,1602054.0,Konditorei,169.87,,2.5624867724867726,1.9375132275132274,Slightly warmer
2016-02-05,Friday,7.0,4.5,10,61.0,1602055.0,Kuchen,264.12,,2.5624867724867726,1.9375132275132274,Slightly warmer
2016-02-06,Saturday,7.0,9.38,11,21.0,1602061.0,Brot,121.62,,2.5624867724867726,6.817513227513228,Significantly warmer
2016-02-06,Saturday,7.0,9.38,11,21.0,1602062.0,Brötchen,474.05,,2.5624867724867726,6.817513227513228,Significantly warmer
2016-02-06,Saturday,7.0,9.38,11,21.0,1602063.0,Croissant,106.76,,2.5624867724867726,6.817513227513228,Significantly warmer
2016-02-06,Saturday,7.0,9.38,11,21.0,1602064.0,Konditorei,192.28,,2.5624867724867726,6.817513227513228,Significantly warmer
2016-02-06,Saturday,7.0,9.38,11,21.0,1602065.0,Kuchen,288.58,,2.5624867724867726,6.817513227513228,Significantly warmer
2016-02-07,Sunday,6.0,9.75,12,21.0,1602071.0,Brot,85.22,,2.5624867724867726,7.187513227513227,Significantly warmer
2016-02-07,Sunday,6.0,9.75,12,21.0,1602072.0,Brötchen,579.71,,2.5624867724867726,7.187513227513227,Significantly warmer
2016-02-07,Sunday,6.0,9.75,12,21.0,1602073.0,Croissant,140.82,,2.5624867724867726,7.187513227513227,Significantly warmer
2016-02-07,Sunday,6.0,9.75,12,21.0,1602074.0,Konditorei,170.64,,2.5624867724867726,7.187513227513227,Significantly warmer
2016-02-07,Sunday,6.0,9.75,12,21.0,1602075.0,Kuchen,352.96,,2.5624867724867726,7.187513227513227,Significantly warmer
2016-02-08,Monday,7.0,8.5,16,63.0,1602081.0,Brot,88.38,,2.0685714285714285,6.4314285714285715,Significantly warmer
2016-02-08,Monday,7.0,8.5,16,63.0,1602082.0,Brötchen,244.24,,2.0685714285714285,6.4314285714285715,Significantly warmer
2016-02-08,Monday,7.0,8.5,16,63.0,1602083.0,Croissant,102.45,,2.0685714285714285,6.4314285714285715,Significantly warmer
2016-02-08,Monday,7.0,8.5,16,63.0,1602084.0,Konditorei,96.83,,2.0685714285714285,6.4314285714285715,Significantly warmer
2016-02-08,Monday,7.0,8.5,16,63.0,1602085.0,Kuchen,255.24,,2.0685714285714285,6.4314285714285715,Significantly warmer
2016-02-09,Tuesday,5.0,6.75,15,61.0,1602091.0,Brot,89.54,,2.0685714285714285,4.6814285714285715,Significantly warmer
2016-02-09,Tuesday,5.0,6.75,15,61.0,1602092.0,Brötchen,291.26,,2.0685714285714285,4.6814285714285715,Significantly warmer
2016-02-09,Tuesday,5.0,6.75,15,61.0,1602093.0,Croissant,87.6,,2.0685714285714285,4.6814285714285715,Significantly warmer
2016-02-09,Tuesday,5.0,6.75,15,61.0,1602094.0,Konditorei,153.91,,2.0685714285714285,4.6814285714285715,Significantly warmer
2016-02-09,Tuesday,5.0,6.75,15,61.0,1602095.0,Kuchen,297.96,,2.0685714285714285,4.6814285714285715,Significantly warmer
2016-02-10,Wednesday,7.0,3.75,9,61.0,1602101.0,Brot,64.75,,2.0685714285714285,1.6814285714285715,Slightly warmer
2016-02-10,Wednesday,7.0,3.75,9,61.0,1602102.0,Brötchen,257.33,,2.0685714285714285,1.6814285714285715,Slightly warmer
2016-02-10,Wednesday,7.0,3.75,9,61.0,1602103.0,Croissant,80.27,,2.0685714285714285,1.6814285714285715,Slightly warmer
2016-02-10,Wednesday,7.0,3.75,9,61.0,1602104.0,Konditorei,112.82,,2.0685714285714285,1.6814285714285715,Slightly warmer
2016-02-10,Wednesday,7.0,3.75,9,61.0,1602105.0,Kuchen,264.73,,2.0685714285714285,1.6814285714285715,Slightly warmer
2016-02-11,Thursday,7.0,5.25,7,61.0,1602111.0,Brot,90.76,,2.0685714285714285,3.1814285714285715,Significantly warmer
2016-02-11,Thursday,7.0,5.25,7,61.0,1602112.0,Brötchen,297.5,,2.0685714285714285,3.1814285714285715,Significantly warmer
2016-02-11,Thursday,7.0,5.25,7,61.0,1602113.0,Croissant,91.35,,2.0685714285714285,3.1814285714285715,Significantly warmer
2016-02-11,Thursday,7.0,5.25,7,61.0,1602114.0,Konditorei,213.65,,2.0685714285714285,3.1814285714285715,Significantly warmer
2016-02-11,Thursday,7.0,5.25,7,61.0,1602115.0,Kuchen,238.74,,2.0685714285714285,3.1814285714285715,Significantly warmer
2016-02-12,Friday,7.0,3.5,6,61.0,1602121.0,Brot,92.38,,2.0685714285714285,1.4314285714285715,Slightly warmer
2016-02-12,Friday,7.0,3.5,6,61.0,1602122.0,Brötchen,240.95,,2.0685714285714285,1.4314285714285715,Slightly warmer
2016-02-12,Friday,7.0,3.5,6,61.0,1602123.0,Croissant,69.53,,2.0685714285714285,1.4314285714285715,Slightly warmer
2016-02-12,Friday,7.0,3.5,6,61.0,1602124.0,Konditorei,108.4,,2.0685714285714285,1.4314285714285715,Slightly warmer
2016-02-12,Friday,7.0,3.5,6,61.0,1602125.0,Kuchen,248.75,,2.0685714285714285,1.4314285714285715,Slightly warmer
2016-02-13,Saturday,6.0,2.0,8,20.0,1602131.0,Brot,124.49,,2.0685714285714285,-0.0685714285714285,Normal
2016-02-13,Saturday,6.0,2.0,8,20.0,1602132.0,Brötchen,426.14,,2.0685714285714285,-0.0685714285714285,Normal
2016-02-13,Saturday,6.0,2.0,8,20.0,1602133.0,Croissant,100.46,,2.0685714285714285,-0.0685714285714285,Normal
2016-02-13,Saturday,6.0,2.0,8,20.0,1602134.0,Konditorei,224.43,,2.0685714285714285,-0.0685714285714285,Normal
2016-02-13,Saturday,6.0,2.0,8,20.0,1602135.0,Kuchen,316.77,,2.0685714285714285,-0.0685714285714285,Normal
2016-02-14,Sunday,8.0,2.88,20,61.0,1602141.0,Brot,75.47,,2.0685714285714285,0.8114285714285714,Slightly warmer
2016-02-14,Sunday,8.0,2.88,20,61.0,1602142.0,Brötchen,468.28,,2.0685714285714285,0.8114285714285714,Slightly warmer
2016-02-14,Sunday,8.0,2.88,20,61.0,1602143.0,Croissant,131.73,,2.0685714285714285,0.8114285714285714,Slightly warmer
2016-02-14,Sunday,8.0,2.88,20,61.0,1602144.0,Konditorei,220.16,,2.0685714285714285,0.8114285714285714,Slightly warmer
2016-02-14,Sunday,8.0,2.88,20,61.0,1602145.0,Kuchen,336.66,,2.0685714285714285,0.8114285714285714,Slightly warmer
2016-02-15,Monday,8.0,0.75,14,,1602151.0,Brot,136.43,,4.293968253968254,-3.543968253968254,Significantly colder
2016-02-15,Monday,8.0,0.75,14,,1602152.0,Brötchen,290.2,,4.293968253968254,-3.543968253968254,Significantly colder
2016-02-15,Monday,8.0,0.75,14,,1602153.0,Croissant,108.08,,4.293968253968254,-3.543968253968254,Significantly colder
2016-02-15,Monday,8.0,0.75,14,,1602154.0,Konditorei,116.62,,4.293968253968254,-3.543968253968254,Significantly colder
2016-02-15,Monday,8.0,0.75,14,,1602155.0,Kuchen,249.71,,4.293968253968254,-3.543968253968254,Significantly colder
2016-02-16,Tuesday,0.0,2.12,5,,1602161.0,Brot,68.05,,4.293968253968254,-2.173968253968254,Significantly colder
2016-02-16,Tuesday,0.0,2.12,5,,1602162.0,Brötchen,275.87,,4.293968253968254,-2.173968253968254,Significantly colder
2016-02-16,Tuesday,0.0,2.12,5,,1602163.0,Croissant,99.7,,4.293968253968254,-2.173968253968254,Significantly colder
2016-02-16,Tuesday,0.0,2.12,5,,1602164.0,Konditorei,177.33,,4.293968253968254,-2.173968253968254,Significantly colder
2016-02-16,Tuesday,0.0,2.12,5,,1602165.0,Kuchen,306.52,,4.293968253968254,-2.173968253968254,Significantly colder
2016-02-17,Wednesday,1.0,1.75,10,0.0,1602171.0,Brot,115.32,,4.293968253968254,-2.543968253968254,Significantly colder
2016-02-17,Wednesday,1.0,1.75,10,0.0,1602172.0,Brötchen,282.85,,4.293968253968254,-2.543968253968254,Significantly colder
2016-02-17,Wednesday,1.0,1.75,10,0.0,1602173.0,Croissant,84.15,,4.293968253968254,-2.543968253968254,Significantly colder
2016-02-17,Wednesday,1.0,1.75,10,0.0,1602174.0,Konditorei,146.15,,4.293968253968254,-2.543968253968254,Significantly colder
2016-02-17,Wednesday,1.0,1.75,10,0.0,1602175.0,Kuchen,320.15,,4.293968253968254,-2.543968253968254,Significantly colder
2016-02-18,Thursday,5.0,1.88,6,10.0,1602181.0,Brot,130.02,,4.293968253968254,-2.413968253968254,Significantly colder
2016-02-18,Thursday,5.0,1.88,6,10.0,1602182.0,Brötchen,328.45,,4.293968253968254,-2.413968253968254,Significantly colder
2016-02-18,Thursday,5.0,1.88,6,10.0,1602183.0,Croissant,101.65,,4.293968253968254,-2.413968253968254,Significantly colder
2016-02-18,Thursday,5.0,1.88,6,10.0,1602184.0,Konditorei,153.39,,4.293968253968254,-2.413968253968254,Significantly colder
2016-02-18,Thursday,5.0,1.88,6,10.0,1602185.0,Kuchen,290.79,,4.293968253968254,-2.413968253968254,Significantly colder
2016-02-19,Friday,7.0,3.25,6,61.0,1602191.0,Brot,121.11,,4.293968253968254,-1.043968253968254,Slightly colder
2016-02-19,Friday,7.0,3.25,6,61.0,1602192.0,Brötchen,322.08,,4.293968253968254,-1.043968253968254,Slightly colder
2016-02-19,Friday,7.0,3.25,6,61.0,1602193.0,Croissant,92.69,,4.293968253968254,-1.043968253968254,Slightly colder
2016-02-19,Friday,7.0,3.25,6,61.0,1602194.0,Konditorei,152.79,,4.293968253968254,-1.043968253968254,Slightly colder
2016-02-19,Friday,7.0,3.25,6,61.0,1602195.0,Kuchen,294.63,,4.293968253968254,-1.043968253968254,Slightly colder
2016-02-20,Saturday,7.0,6.0,12,61.0,1602201.0,Brot,85.25,,4.293968253968254,1.706031746031746,Slightly warmer
2016-02-20,Saturday,7.0,6.0,12,61.0,1602202.0,Brötchen,443.78,,4.293968253968254,1.706031746031746,Slightly warmer
2016-02-20,Saturday,7.0,6.0,12,61.0,1602203.0,Croissant,91.43,,4.293968253968254,1.706031746031746,Slightly warmer
2016-02-20,Saturday,7.0,6.0,12,61.0,1602204.0,Konditorei,213.9,,4.293968253968254,1.706031746031746,Slightly warmer
2016-02-20,Saturday,7.0,6.0,12,61.0,1602205.0,Kuchen,337.41,,4.293968253968254,1.706031746031746,Slightly warmer
2016-02-21,Sunday,7.0,6.88,12,61.0,1602211.0,Brot,57.71,,4.293968253968254,2.586031746031746,Significantly warmer
2016-02-21,Sunday,7.0,6.88,12,61.0,1602212.0,Brötchen,498.82,,4.293968253968254,2.586031746031746,Significantly warmer
2016-02-21,Sunday,7.0,6.88,12,61.0,1602213.0,Croissant,121.87,,4.293968253968254,2.586031746031746,Significantly warmer
2016-02-21,Sunday,7.0,6.88,12,61.0,1602214.0,Konditorei,320.05,,4.293968253968254,2.586031746031746,Significantly warmer
2016-02-21,Sunday,7.0,6.88,12,61.0,1602215.0,Kuchen,429.95,,4.293968253968254,2.586031746031746,Significantly warmer
2016-02-22,Monday,6.0,5.88,15,61.0,1602221.0,Brot,64.11,,4.729259259259259,1.1507407407407406,Slightly warmer
2016-02-22,Monday,6.0,5.88,15,61.0,1602222.0,Brötchen,236.93,,4.729259259259259,1.1507407407407406,Slightly warmer
2016-02-22,Monday,6.0,5.88,15,61.0,1602223.0,Croissant,72.38,,4.729259259259259,1.1507407407407406,Slightly warmer
2016-02-22,Monday,6.0,5.88,15,61.0,1602224.0,Konditorei,71.57,,4.729259259259259,1.1507407407407406,Slightly warmer
2016-02-22,Monday,6.0,5.88,15,61.0,1602225.0,Kuchen,163.43,,4.729259259259259,1.1507407407407406,Slightly warmer
2016-02-23,Tuesday,4.0,6.12,17,61.0,1602231.0,Brot,70.62,,4.729259259259259,1.3907407407407408,Slightly warmer
2016-02-23,Tuesday,4.0,6.12,17,61.0,1602232.0,Brötchen,260.99,,4.729259259259259,1.3907407407407408,Slightly warmer
2016-02-23,Tuesday,4.0,6.12,17,61.0,1602233.0,Croissant,107.66,,4.729259259259259,1.3907407407407408,Slightly warmer
2016-02-23,Tuesday,4.0,6.12,17,61.0,1602234.0,Konditorei,134.38,,4.729259259259259,1.3907407407407408,Slightly warmer
2016-02-23,Tuesday,4.0,6.12,17,61.0,1602235.0,Kuchen,161.61,,4.729259259259259,1.3907407407407408,Slightly warmer
2016-02-24,Wednesday,3.0,4.0,15,61.0,1602241.0,Brot,85.76,,4.729259259259259,-0.7292592592592593,Slightly colder
2016-02-24,Wednesday,3.0,4.0,15,61.0,1602242.0,Brötchen,242.65,,4.729259259259259,-0.7292592592592593,Slightly colder
2016-02-24,Wednesday,3.0,4.0,15,61.0,1602243.0,Croissant,83.73,,4.729259259259259,-0.7292592592592593,Slightly colder
2016-02-24,Wednesday,3.0,4.0,15,61.0,1602244.0,Konditorei,64.03,,4.729259259259259,-0.7292592592592593,Slightly colder
2016-02-24,Wednesday,3.0,4.0,15,61.0,1602245.0,Kuchen,210.77,,4.729259259259259,-0.7292592592592593,Slightly colder
2016-02-25,Thursday,6.0,3.5,10,53.0,1602251.0,Brot,115.06,,4.729259259259259,-1.2292592592592593,Slightly colder
2016-02-25,Thursday,6.0,3.5,10,53.0,1602252.0,Brötchen,237.16,,4.729259259259259,-1.2292592592592593,Slightly colder
2016-02-25,Thursday,6.0,3.5,10,53.0,1602253.0,Croissant,58.89,,4.729259259259259,-1.2292592592592593,Slightly colder
2016-02-25,Thursday,6.0,3.5,10,53.0,1602254.0,Konditorei,60.22,,4.729259259259259,-1.2292592592592593,Slightly colder
2016-02-25,Thursday,6.0,3.5,10,53.0,1602255.0,Kuchen,195.26,,4.729259259259259,-1.2292592592592593,Slightly colder
2016-02-26,Friday,6.0,3.62,8,,1602261.0,Brot,73.62,,4.729259259259259,-1.1092592592592592,Slightly colder
2016-02-26,Friday,6.0,3.62,8,,1602262.0,Brötchen,254.77,,4.729259259259259,-1.1092592592592592,Slightly colder
2016-02-26,Friday,6.0,3.62,8,,1602263.0,Croissant,89.3,,4.729259259259259,-1.1092592592592592,Slightly colder
2016-02-26,Friday,6.0,3.62,8,,1602264.0,Konditorei,54.07,,4.729259259259259,-1.1092592592592592,Slightly colder
2016-02-26,Friday,6.0,3.62,8,,1602265.0,Kuchen,187.61,,4.729259259259259,-1.1092592592592592,Slightly colder
2016-02-27,Saturday,4.0,1.5,5,45.0,1602271.0,Brot,77.34,,4.729259259259259,-3.2292592592592593,Significantly colder
2016-02-27,Saturday,4.0,1.5,5,45.0,1602272.0,Brötchen,344.44,,4.729259259259259,-3.2292592592592593,Significantly colder
2016-02-27,Saturday,4.0,1.5,5,45.0,1602273.0,Croissant,112.73,,4.729259259259259,-3.2292592592592593,Significantly colder
2016-02-27,Saturday,4.0,1.5,5,45.0,1602274.0,Konditorei,85.39,,4.729259259259259,-3.2292592592592593,Significantly colder
2016-02-27,Saturday,4.0,1.5,5,45.0,1602275.0,Kuchen,256.03,,4.729259259259259,-3.2292592592592593,Significantly colder
2016-02-28,Sunday,1.0,3.5,6,0.0,1602281.0,Brot,67.9,,4.729259259259259,-1.2292592592592593,Slightly colder
2016-02-28,Sunday,1.0,3.5,6,0.0,1602282.0,Brötchen,475.07,,4.729259259259259,-1.2292592592592593,Slightly colder
2016-02-28,Sunday,1.0,3.5,6,0.0,1602283.0,Croissant,143.4,,4.729259259259259,-1.2292592592592593,Slightly colder
2016-02-28,Sunday,1.0,3.5,6,0.0,1602284.0,Konditorei,155.88,,4.729259259259259,-1.2292592592592593,Slightly colder
2016-02-28,Sunday,1.0,3.5,6,0.0,1602285.0,Kuchen,265.88,,4.729259259259259,-1.2292592592592593,Slightly colder
2016-02-29,Monday,7.0,2.12,10,0.0,1602291.0,Brot,100.73,,4.5156613756613755,-2.3956613756613754,Significantly colder
2016-02-29,Monday,7.0,2.12,10,0.0,1602292.0,Brötchen,213.57,,4.5156613756613755,-2.3956613756613754,Significantly colder
2016-02-29,Monday,7.0,2.12,10,0.0,1602293.0,Croissant,85.47,,4.5156613756613755,-2.3956613756613754,Significantly colder
2016-02-29,Monday,7.0,2.12,10,0.0,1602294.0,Konditorei,57.58,,4.5156613756613755,-2.3956613756613754,Significantly colder
2016-02-29,Monday,7.0,2.12,10,0.0,1602295.0,Kuchen,191.67,,4.5156613756613755,-2.3956613756613754,Significantly colder
2016-03-01,Tuesday,5.0,2.25,8,,1603011.0,Brot,94.41,,4.5156613756613755,-2.2656613756613755,Significantly colder
2016-03-01,Tuesday,5.0,2.25,8,,1603012.0,Brötchen,227.73,,4.5156613756613755,-2.2656613756613755,Significantly colder
2016-03-01,Tuesday,5.0,2.25,8,,1603013.0,Croissant,71.01,,4.5156613756613755,-2.2656613756613755,Significantly colder
2016-03-01,Tuesday,5.0,2.25,8,,1603014.0,Konditorei,93.5,,4.5156613756613755,-2.2656613756613755,Significantly colder
2016-03-01,Tuesday,5.0,2.25,8,,1603015.0,Kuchen,180.93,,4.5156613756613755,-2.2656613756613755,Significantly colder
2016-03-02,Wednesday,7.0,5.0,16,63.0,1603021.0,Brot,76.38,,4.5156613756613755,0.4843386243386245,Normal
2016-03-02,Wednesday,7.0,5.0,16,63.0,1603022.0,Brötchen,222.1,,4.5156613756613755,0.4843386243386245,Normal
2016-03-02,Wednesday,7.0,5.0,16,63.0,1603023.0,Croissant,93.72,,4.5156613756613755,0.4843386243386245,Normal
2016-03-02,Wednesday,7.0,5.0,16,63.0,1603024.0,Konditorei,74.88,,4.5156613756613755,0.4843386243386245,Normal
2016-03-02,Wednesday,7.0,5.0,16,63.0,1603025.0,Kuchen,164.36,,4.5156613756613755,0.4843386243386245,Normal
2016-03-03,Thursday,7.0,4.75,5,21.0,1603031.0,Brot,116.8,,4.5156613756613755,0.2343386243386245,Normal
2016-03-03,Thursday,7.0,4.75,5,21.0,1603032.0,Brötchen,229.05,,4.5156613756613755,0.2343386243386245,Normal
2016-03-03,Thursday,7.0,4.75,5,21.0,1603033.0,Croissant,88.96,,4.5156613756613755,0.2343386243386245,Normal
2016-03-03,Thursday,7.0,4.75,5,21.0,1603034.0,Konditorei,53.34,,4.5156613756613755,0.2343386243386245,Normal
2016-03-03,Thursday,7.0,4.75,5,21.0,1603035.0,Kuchen,154.99,,4.5156613756613755,0.2343386243386245,Normal
2016-03-04,Friday,2.0,3.88,9,10.0,1603041.0,Brot,100.46,,4.5156613756613755,-0.6356613756613756,Slightly colder
2016-03-04,Friday,2.0,3.88,9,10.0,1603042.0,Brötchen,219.88,,4.5156613756613755,-0.6356613756613756,Slightly colder
2016-03-04,Friday,2.0,3.88,9,10.0,1603043.0,Croissant,98.75,,4.5156613756613755,-0.6356613756613756,Slightly colder
2016-03-04,Friday,2.0,3.88,9,10.0,1603044.0,Konditorei,54.31,,4.5156613756613755,-0.6356613756613756,Slightly colder
2016-03-04,Friday,2.0,3.88,9,10.0,1603045.0,Kuchen,189.91,,4.5156613756613755,-0.6356613756613756,Slightly colder
2016-03-05,Saturday,8.0,3.25,5,61.0,1603051.0,Brot,126.56,,4.5156613756613755,-1.2656613756613755,Slightly colder
2016-03-05,Saturday,8.0,3.25,5,61.0,1603052.0,Brötchen,307.36,,4.5156613756613755,-1.2656613756613755,Slightly colder
2016-03-05,Saturday,8.0,3.25,5,61.0,1603053.0,Croissant,105.45,,4.5156613756613755,-1.2656613756613755,Slightly colder
2016-03-05,Saturday,8.0,3.25,5,61.0,1603054.0,Konditorei,87.0,,4.5156613756613755,-1.2656613756613755,Slightly colder
2016-03-05,Saturday,8.0,3.25,5,61.0,1603055.0,Kuchen,183.67,,4.5156613756613755,-1.2656613756613755,Slightly colder
2016-03-06,Sunday,7.0,4.5,11,10.0,1603061.0,Brot,63.7,,4.5156613756613755,-0.015661375661375487,Normal
2016-03-06,Sunday,7.0,4.5,11,10.0,1603062.0,Brötchen,425.0,,4.5156613756613755,-0.015661375661375487,Normal
2016-03-06,Sunday,7.0,4.5,11,10.0,1603063.0,Croissant,125.25,,4.5156613756613755,-0.015661375661375487,Normal
2016-03-06,Sunday,7.0,4.5,11,10.0,1603064.0,Konditorei,89.98,,4.5156613756613755,-0.015661375661375487,Normal
2016-03-06,Sunday,7.0,4.5,11,10.0,1603065.0,Kuchen,237.74,,4.5156613756613755,-0.015661375661375487,Normal
2016-03-07,Monday,6.0,4.75,10,20.0,1603071.0,Brot,100.74,,6.545691489361702,-1.795691489361702,Slightly colder
2016-03-07,Monday,6.0,4.75,10,20.0,1603072.0,Brötchen,261.05,,6.545691489361702,-1.795691489361702,Slightly colder
2016-03-07,Monday,6.0,4.75,10,20.0,1603073.0,Croissant,104.96,,6.545691489361702,-1.795691489361702,Slightly colder
2016-03-07,Monday,6.0,4.75,10,20.0,1603074.0,Konditorei,59.32,,6.545691489361702,-1.795691489361702,Slightly colder
2016-03-07,Monday,6.0,4.75,10,20.0,1603075.0,Kuchen,223.49,,6.545691489361702,-1.795691489361702,Slightly colder
2016-03-08,Tuesday,6.0,5.0,10,61.0,1603081.0,Brot,121.47,,6.545691489361702,-1.545691489361702,Slightly colder
2016-03-08,Tuesday,6.0,5.0,10,61.0,1603082.0,Brötchen,266.52,,6.545691489361702,-1.545691489361702,Slightly colder
2016-03-08,Tuesday,6.0,5.0,10,61.0,1603083.0,Croissant,73.23,,6.545691489361702,-1.545691489361702,Slightly colder
2016-03-08,Tuesday,6.0,5.0,10,61.0,1603084.0,Konditorei,86.24,,6.545691489361702,-1.545691489361702,Slightly colder
2016-03-08,Tuesday,6.0,5.0,10,61.0,1603085.0,Kuchen,254.23,,6.545691489361702,-1.545691489361702,Slightly colder
2016-03-09,Wednesday,0.0,6.75,9,5.0,1603091.0,Brot,134.5,,6.545691489361702,0.20430851063829802,Normal
2016-03-09,Wednesday,0.0,6.75,9,5.0,1603092.0,Brötchen,271.33,,6.545691489361702,0.20430851063829802,Normal
2016-03-09,Wednesday,0.0,6.75,9,5.0,1603093.0,Croissant,112.7,,6.545691489361702,0.20430851063829802,Normal
2016-03-09,Wednesday,0.0,6.75,9,5.0,1603095.0,Kuchen,259.68,,6.545691489361702,0.20430851063829802,Normal
2016-03-10,Thursday,8.0,4.38,11,10.0,1603101.0,Brot,144.67,,6.545691489361702,-2.165691489361702,Significantly colder
2016-03-10,Thursday,8.0,4.38,11,10.0,1603102.0,Brötchen,293.91,,6.545691489361702,-2.165691489361702,Significantly colder
2016-03-10,Thursday,8.0,4.38,11,10.0,1603103.0,Croissant,60.83,,6.545691489361702,-2.165691489361702,Significantly colder
2016-03-10,Thursday,8.0,4.38,11,10.0,1603104.0,Konditorei,59.78,,6.545691489361702,-2.165691489361702,Significantly colder
2016-03-10,Thursday,8.0,4.38,11,10.0,1603105.0,Kuchen,229.76,,6.545691489361702,-2.165691489361702,Significantly colder
2016-03-11,Friday,8.0,3.5,11,,1603111.0,Brot,147.97,,6.545691489361702,-3.045691489361702,Significantly colder
2016-03-11,Friday,8.0,3.5,11,,1603112.0,Brötchen,254.53,,6.545691489361702,-3.045691489361702,Significantly colder
2016-03-11,Friday,8.0,3.5,11,,1603113.0,Croissant,91.45,,6.545691489361702,-3.045691489361702,Significantly colder
2016-03-11,Friday,8.0,3.5,11,,1603114.0,Konditorei,84.09,,6.545691489361702,-3.045691489361702,Significantly colder
2016-03-11,Friday,8.0,3.5,11,,1603115.0,Kuchen,240.69,,6.545691489361702,-3.045691489361702,Significantly colder
2016-03-12,Saturday,8.0,2.75,7,0.0,1603121.0,Brot,156.98,,6.545691489361702,-3.795691489361702,Significantly colder
2016-03-12,Saturday,8.0,2.75,7,0.0,1603122.0,Brötchen,369.21,,6.545691489361702,-3.795691489361702,Significantly colder
2016-03-12,Saturday,8.0,2.75,7,0.0,1603123.0,Croissant,123.88,,6.545691489361702,-3.795691489361702,Significantly colder
2016-03-12,Saturday,8.0,2.75,7,0.0,1603124.0,Konditorei,64.86,,6.545691489361702,-3.795691489361702,Significantly colder
2016-03-12,Saturday,8.0,2.75,7,0.0,1603125.0,Kuchen,257.07,,6.545691489361702,-3.795691489361702,Significantly colder
2016-03-13,Sunday,8.0,0.88,8,10.0,1603131.0,Brot,85.13,,6.545691489361702,-5.665691489361702,Significantly colder
2016-03-13,Sunday,8.0,0.88,8,10.0,1603132.0,Brötchen,457.37,,6.545691489361702,-5.665691489361702,Significantly colder
2016-03-13,Sunday,8.0,0.88,8,10.0,1603133.0,Croissant,141.83,,6.545691489361702,-5.665691489361702,Significantly colder
2016-03-13,Sunday,8.0,0.88,8,10.0,1603134.0,Konditorei,122.36,,6.545691489361702,-5.665691489361702,Significantly colder
2016-03-13,Sunday,8.0,0.88,8,10.0,1603135.0,Kuchen,358.15,,6.545691489361702,-5.665691489361702,Significantly colder
2016-03-14,Monday,8.0,5.0,8,10.0,1603141.0,Brot,82.34,,6.935449735449735,-1.935449735449735,Slightly colder
2016-03-14,Monday,8.0,5.0,8,10.0,1603142.0,Brötchen,248.43,,6.935449735449735,-1.935449735449735,Slightly colder
2016-03-14,Monday,8.0,5.0,8,10.0,1603143.0,Croissant,106.17,,6.935449735449735,-1.935449735449735,Slightly colder
2016-03-14,Monday,8.0,5.0,8,10.0,1603144.0,Konditorei,65.76,,6.935449735449735,-1.935449735449735,Slightly colder
2016-03-14,Monday,8.0,5.0,8,10.0,1603145.0,Kuchen,216.47,,6.935449735449735,-1.935449735449735,Slightly colder
2016-03-15,Tuesday,5.0,5.75,12,61.0,1603151.0,Brot,135.41,,6.935449735449735,-1.185449735449735,Slightly colder
2016-03-15,Tuesday,5.0,5.75,12,61.0,1603152.0,Brötchen,274.62,,6.935449735449735,-1.185449735449735,Slightly colder
2016-03-15,Tuesday,5.0,5.75,12,61.0,1603153.0,Croissant,85.12,,6.935449735449735,-1.185449735449735,Slightly colder
2016-03-15,Tuesday,5.0,5.75,12,61.0,1603154.0,Konditorei,78.53,,6.935449735449735,-1.185449735449735,Slightly colder
2016-03-15,Tuesday,5.0,5.75,12,61.0,1603155.0,Kuchen,277.61,,6.935449735449735,-1.185449735449735,Slightly colder
2016-03-16,Wednesday,1.0,6.38,11,0.0,1603161.0,Brot,149.73,,6.935449735449735,-0.5554497354497352,Slightly colder
2016-03-16,Wednesday,1.0,6.38,11,0.0,1603162.0,Brötchen,284.67,,6.935449735449735,-0.5554497354497352,Slightly colder
2016-03-16,Wednesday,1.0,6.38,11,0.0,1603163.0,Croissant,103.32,,6.935449735449735,-0.5554497354497352,Slightly colder
2016-03-16,Wednesday,1.0,6.38,11,0.0,1603164.0,Konditorei,74.33,,6.935449735449735,-0.5554497354497352,Slightly colder
2016-03-16,Wednesday,1.0,6.38,11,0.0,1603165.0,Kuchen,239.61,,6.935449735449735,-0.5554497354497352,Slightly colder
2016-03-17,Thursday,0.0,9.25,12,0.0,1603171.0,Brot,171.39,,6.935449735449735,2.314550264550265,Significantly warmer
2016-03-17,Thursday,0.0,9.25,12,0.0,1603172.0,Brötchen,292.67,,6.935449735449735,2.314550264550265,Significantly warmer
2016-03-17,Thursday,0.0,9.25,12,0.0,1603173.0,Croissant,102.12,,6.935449735449735,2.314550264550265,Significantly warmer
2016-03-17,Thursday,0.0,9.25,12,0.0,1603174.0,Konditorei,76.68,,6.935449735449735,2.314550264550265,Significantly warmer
2016-03-17,Thursday,0.0,9.25,12,0.0,1603175.0,Kuchen,259.2,,6.935449735449735,2.314550264550265,Significantly warmer
